,Day,Crop,Treatment,Addition,sample,timepoint,k_cl_weight,k_cl_volume_l,moisture_percent,dry_soil,nh4n_mgl_1,no3n_mgl_1,nh4n_mg_kg_1,no3n_mg_kg_1,total_N_mg_kg,net_N_mg_kg_1,Cumul_net_N_mg_kg_1,jar_id,event,CH4C_ug_g_T0,CH4C_flux_ug_g,CO2C_flux_ug_g,N2ON_flux_ug_g,sample_date,CH4C_flux_ug_g_d,CO2C_flux_ug_g_d,N2ON_flux_ug_g_d,CH4_flux_ug_g_d_avg,CO2_flux_ug_g_d_avg,N2O_flux_ug_g_d_avg,CH4_flux_ug_g_avg,CO2_flux_ug_g_avg,N2O_flux_ug_g_avg,cum_CH4_flux_ug_g,cum_CO2_flux_ug_g,cum_N2O_flux_ug_g,X16S,F1R2_Ave.g,CS001_Ave.g,F1R2.16S...,CS001.16S...,qnorB_Ave.g,qnorB.16S,cnorB_Ave.g,qnorB.cnorB,cnorB.16S,tot_nor.16S
166,30,Corn,0N,Carbon,35,d,40.274,0.037290741,44.93038326,3.906638612,-0.018734522,2.125828479,0,20.29205323,20.29205323,13.95380706,11.49531444,35,4,0.047574652,0.001223549,28.99988185,0.001059694,35,0.001090044,25.83561684,0.000944067,0.000614726,29.15395936,-0.000628633,0.009220888,437.3093904,-0.009429502,0.044779868,986.2075955,-0.043008927,12219286904,19108901.15,14047690.99,0.001563831,0.001149633,378324296.6,0.030961242,827150002.2,1205474299,0.067692166,0.098653408
167,59,Corn,0N,Carbon,35,e,37.073,0.034326852,44.93038326,3.814121655,0.262807343,7.125350671,2.36524934,64.127702,66.49295134,46.20089811,57.69621255,35,6,0.045778923,-0.000100704,131.513511,0.002025779,35,-9.13e-05,119.1765328,0.001835745,0.000499393,72.50607483,0.001389906,0.014482408,2102.67617,0.040307279,0.059262277,3088.883766,-0.002701647,8207218078,44476621.32,13741564.34,0.005419208,0.001674327,431382190.9,0.052561317,1021737810,1453120001,0.124492587,0.177053904
168,86,Corn,0N,Carbon,35,f,37.9,0.035092593,44.93038326,3.64395654,0.019686422,9.772582348,0.189587219,94.11343061,94.30301783,27.81006649,85.50627903,35,7,0.062899668,-0.001211577,15.42491805,0.001416703,35,-0.000954807,12.1559075,0.001116461,-0.000523032,65.66622017,0.001476103,-0.014121862,1772.987945,0.039854775,0.045140415,4861.87171,0.037153128,5721715596,376165.63,8596871.91,6.57435E-05,0.001502499,270645482.1,0.047301457,728618818.2,999264300.3,0.127342718,0.174644175
169,0,Corn,0N,Nitrogen,36,a,37.801,0.035000926,44.93038326,3.218819098,0.780468361,1.412644053,8.486688579,15.36086631,23.84755489,0,0,36,1,0.038669197,0.009711524,26.82133592,0.001641884,36,0.012277958,33.90932724,0.00207578,0,0,0,0,0,0,0,0,0,1681354067,4119583.78,5733046,0.002450158,0.003409779,101801883.2,0.060547558,443931357.1,545733240.3,0.264032048,0.324579606
170,4,Corn,0N,Nitrogen,36,b,36.086,0.033412963,44.93038326,3.667085779,0.369004642,4.369148739,3.362217075,39.80986914,43.17208622,19.32453133,19.32453133,36,2,0.046007591,0.001408924,24.30331858,-0.003048075,36,0.00129588,22.35335092,-0.002803514,0.006786919,28.13133908,-0.000363867,0.027147675,112.5253563,-0.001455467,0.027147675,112.5253563,-0.001455467,14862340549,24806499.05,23710922.71,0.001669084,0.001595369,556744667.1,0.037460094,2330954598,2887699265,0.156836307,0.1942964
171,15,Corn,0N,Nitrogen,36,c,38.305,0.035467593,44.93038326,3.795948682,0.360583602,4.603862203,3.369126762,43.01636367,46.38549043,3.213404217,22.53793554,36,3,0.067198186,-0.019367649,24.35785892,-0.002277291,36,-0.01916052,24.09736197,-0.002252937,-0.00893232,23.22535645,-0.002528225,-0.098255522,255.4789209,-0.027810478,-0.071107847,368.0042773,-0.029265945,1089590135,1817309.2,1560380.27,0.001667883,0.00143208,43237624.99,0.039682467,127748712.5,170986337.5,0.11724474,0.156927208
172,30,Corn,0N,Nitrogen,36,d,40.282,0.037298148,44.93038326,3.808614694,0.056203566,6.477862909,0.550407195,63.43836536,63.98877256,17.60328212,40.14121767,36,4,0.04628274,0.003381703,25.73046494,0.001471501,36,0.003013927,22.93215777,0.001311468,-0.008073296,23.51475987,-0.000470734,-0.121099447,352.7213981,-0.007061016,-0.192207294,720.7256754,-0.036326961,11496301915,20666044.7,14991383.25,0.001797625,0.001304018,352529464.5,0.030664597,768510907.2,1121040372,0.066848532,0.097513129
173,59,Corn,0N,Nitrogen,36,e,37.12,0.03437037,44.93038326,3.920406016,0.28999431,13.56607526,2.542392752,118.9343729,121.4767657,57.4879931,97.62921076,36,6,0.044652299,0.001283974,129.1432879,0.002194464,36,0.001163589,117.0347924,0.001988711,0.002088758,69.9834751,0.001650089,0.060573978,2029.520778,0.04785259,-0.131633315,2750.246453,0.011525628,6761797315,12852326.66,11165664.74,0.001900726,0.001651287,326507654.9,0.048287111,748533591.6,1075041246,0.110700389,0.158987499
174,86,Corn,0N,Nitrogen,36,f,37.99,0.035175926,44.93038326,3.760704127,0.029529634,18.41968342,0.276206844,172.2893899,172.5655967,51.08883109,148.7180419,36,7,0.063113983,-0.001210179,13.62311879,0.001549904,36,-0.000953018,10.72823399,0.001220553,0.000105285,63.8815132,0.001604632,0.002842702,1724.800856,0.043325054,-0.128790614,4475.04731,0.054850682,4266395612,11843429.92,9380853.33,0.00277598,0.002198777,183442090.3,0.042996971,547827857.5,731269947.9,0.128405311,0.171402283
175,0,Miscanthus,336N,Control,37,a,37.715,0.034921296,54.70784056,3.485231669,1.064275037,7.144248089,10.66381448,71.58387965,82.24769413,0,0,37,1,0.04085602,0.012278345,28.5708751,-0.000527084,37,0.015529922,36.13707522,-0.000666667,0,0,0,0,0,0,0,0,0,1237893321,14249300.01,13816456.82,0.011510927,0.011161266,55457429.96,0.044799846,253175365.6,308632795.6,0.20452115,0.249320996
176,4,Miscanthus,336N,Control,37,b,37.71,0.034916667,54.70784056,3.202155672,0.341670964,6.245249594,3.725618738,68.09890606,71.8245248,-10.42316933,-10.42316933,37,2,0.049785533,0.001439408,33.50967086,0.000673273,37,0.001342975,31.26469227,0.000628167,0.008436449,33.70088375,-1.93e-05,0.033745795,134.803535,-7.7e-05,0.033745795,134.803535,-7.7e-05,14173978655,81403314.48,76787557.04,0.005743152,0.005417502,473548931.3,0.033409739,2416355800,2889904732,0.170478301,0.20388804
178,30,Miscanthus,336N,Control,37,d,40.367,0.037376852,54.70784056,3.079866842,-0.018734522,8.379299278,0,101.6900547,101.6900547,58.62669745,19.44236057,37,4,0.051041175,0.00317862,25.27754955,0.000676418,37,0.002834831,22.54361446,0.000603259,-0.001320959,23.23369054,-0.00087913,-0.019814392,348.5053581,-0.013186949,-0.008804361,786.845417,-0.022797381,10321111475,47989165.93,40919132.75,0.004649612,0.003964605,319392871.1,0.030945589,771311000.3,1090703871,0.074731389,0.105676978
179,59,Miscanthus,336N,Control,37,e,37.043,0.034299074,54.70784056,3.293645834,0.126872511,11.76618723,1.321213595,122.529667,123.8508806,22.1608259,41.60318647,37,6,0.051176504,-0.001578562,273.5141023,0.002586048,37,-0.001431246,247.9890279,0.002344711,0.000701793,135.2663212,0.001473985,0.020351983,3922.723315,0.042745561,0.011547622,4709.568732,0.01994818,6372692898,113967171.3,110029933.8,0.017883675,0.017265846,304259706.2,0.047744291,825028228.5,1129287935,0.129463045,0.177207337
180,86,Miscanthus,336N,Control,37,f,37.96,0.035148148,54.70784056,3.125159001,0.127961746,21.47582486,1.439164665,241.5350622,242.9742269,119.1233463,160.7265327,37,7,0.059363191,-0.001194349,27.22639762,0.001276483,37,-0.000939815,21.42405058,0.001004446,-0.001185531,134.7065393,0.001674578,-0.032009335,3637.07656,0.045213618,-0.020461713,8346.645292,0.065161798,5073337620,41035251.65,76450474.97,0.008088413,0.015069069,202263182.9,0.039867874,611792255.6,814055438.5,0.120589699,0.160457572
181,0,Miscanthus,336N,Carbon,38,a,37.743,0.034947222,54.70784056,3.179056671,0.975585451,5.074108375,10.72456552,55.77943752,66.50400304,0,0,38,1,0.050944555,0.001584769,55.42765726,0.002377521,38,0.002005948,70.15850785,0.003009388,0,0,0,0,0,0,0,0,0,1828460650,29619607.57,25820966.9,0.016199204,0.014121697,120834725.3,0.066085494,590725734.6,711560459.8,0.323072708,0.389158202
182,4,Miscanthus,336N,Carbon,38,b,38.08,0.035259259,54.70784056,3.321726973,0.915678185,4.010770321,9.719683396,42.5732734,52.2929568,-14.21104624,-14.21104624,38,2,0.047681959,0.003549829,46.31832945,0.001558115,38,0.003312795,43.22550457,0.001454074,0.002659372,56.69200621,0.002231731,0.010637486,226.7680248,0.008926925,0.010637486,226.7680248,0.008926925,15839074259,117498630.4,99481947.1,0.007418276,0.006280793,502516638.1,0.031726389,2643161938,3145678576,0.166876037,0.198602426
183,15,Miscanthus,336N,Carbon,38,c,38.263,0.035428704,54.70784056,3.306327639,0.272636382,2.636074336,2.921414527,28.24665513,31.16806966,-21.12488714,-35.33593338,38,3,0.052276447,-0.001075264,24.58930137,-0.002492304,38,-0.001064178,24.33580342,-0.00246661,0.001124308,33.780654,-0.000506268,0.012367391,371.5871939,-0.005568946,0.023004877,598.3552188,0.003357979,10407807736,191237161.1,155216466.6,0.018374394,0.014913464,422998676.6,0.040642438,1676476161,2099474838,0.161078702,0.20172114
184,30,Miscanthus,336N,Carbon,38,d,40.551,0.037547222,54.70784056,3.408234998,0.009367261,7.073681252,0.103195534,77.92804254,78.03123807,46.86316842,11.52723503,38,4,0.05199427,-0.000916138,5.012827865,0.000171227,38,-0.000817043,4.470611046,0.000152706,-0.000940611,14.40320723,-0.001156952,-0.01410916,216.0481085,-0.017354279,0.008895717,814.4033272,-0.0139963,7064161266,22934183.92,22455663.7,0.003246554,0.003178815,195129499.2,0.027622458,472197044.8,667326544.1,0.066844035,0.094466493
185,59,Miscanthus,336N,Carbon,38,e,37.175,0.034421296,54.70784056,3.240201086,0.090623222,11.72751969,0.962708391,124.5837586,125.546467,47.51522892,59.04246395,38,6,0.050552095,0.000813837,268.6753103,0.002759324,38,0.000737856,243.5915801,0.002501711,-3.96e-05,124.0310956,0.001327209,-0.001148207,3596.901771,0.038489052,0.00774751,4411.305099,0.024492751,7249460186,6772958.51,113676519.1,0.000934271,0.015680687,357803616.6,0.049355898,1013948489,1371752106,0.139865378,0.189221276
187,0,Miscanthus,336N,Nitrogen,39,a,37.612,0.034825926,54.70784056,3.310856855,0.665171898,10.29170047,6.996746847,108.2553593,115.2521061,0,0,39,1,0.046866547,0.005029594,28.67687735,-0.000987779,39,0.006367694,36.3062277,-0.001250573,0,0,0,0,0,0,0,0,0,1556821739,32696479.13,27960967.64,0.02100207,0.017960289,114287008.2,0.073410465,560354162.3,674641170.4,0.359934698,0.433345163
188,4,Miscanthus,336N,Nitrogen,39,b,37.939,0.035128704,54.70784056,3.313574385,0.389504899,6.938803123,4.129317955,73.56139645,77.69071441,-37.56139174,-37.56139174,39,2,0.052536359,-0.000530838,28.62216952,0.000396475,39,-0.000495628,26.7236751,0.000370177,0.002936033,31.5149514,-0.000440198,0.011744134,126.0598056,-0.001760792,0.011744134,126.0598056,-0.001760792,15854958843,100133689.7,87811674.22,0.006315607,0.005538436,527478379.7,0.033268984,2686390226,3213868606,0.169435333,0.202704317
189,15,Miscanthus,336N,Nitrogen,39,c,38.439,0.035591667,54.70784056,2.858388182,0.08794722,4.8563449,1.095088539,60.46953663,61.56462517,-16.12608924,-53.68748098,39,3,0.076996598,-0.024925803,22.58150558,-0.002460223,39,-0.02466375,22.34409952,-0.002434358,-0.012579689,24.53388731,-0.001032091,-0.138376579,269.8727604,-0.011352996,-0.126632446,395.932566,-0.013113788,10658571353,250089035.8,191252164.3,0.023463655,0.017943508,450955138.7,0.042309154,1724827871,2175783010,0.161825428,0.204134582
190,30,Miscanthus,336N,Nitrogen,39,d,40.644,0.037633333,54.70784056,3.442204117,0.065570827,12.77412803,0.716880436,139.6584867,140.3753671,78.81074197,25.12326099,39,4,0.050825511,0.001756981,25.05147224,0.001394595,39,0.001567016,22.34291143,0.001243812,-0.011548367,22.34350548,-0.000595273,-0.173225507,335.1525821,-0.008929099,-0.299857952,731.0851482,-0.022042887,9341613294,43803928.5,38727281.83,0.004689118,0.004145674,296795205,0.031771301,700065654.1,996860859.1,0.074940552,0.106711852
191,59,Miscanthus,336N,Nitrogen,39,e,37.07,0.034324074,54.70784056,3.415934665,0.135934833,11.14280335,1.365903548,111.9653756,113.3312791,-27.04408799,-1.920826999,39,6,0.051309805,0.000197974,29.57404449,-0.000898558,39,0.000179483,26.81186393,-0.000814634,0.00087325,24.57738768,0.000214589,0.025324241,712.7442426,0.006223081,-0.274533711,1443.829391,-0.015819807,7040321978,12058686.31,112471711,0.001712803,0.015975365,357723589.3,0.050810686,889992281.4,1247715871,0.126413577,0.177224263
192,86,Miscanthus,336N,Nitrogen,39,f,37.71,0.034916667,54.70784056,3.226160517,0,20.51720388,0,222.0572613,222.0572613,108.7259822,106.8051552,39,7,0.059011876,0.001950464,25.82206155,0.002411431,39,0.001533646,20.3038361,0.001896103,0.000856564,23.55785001,0.000540735,0.023127239,636.0619503,0.01459984,-0.251406472,2079.891341,-0.001219966,6686903970,13812505.21,98235163.89,0.002065605,0.01469068,272058731.9,0.040685306,712290937,984349668.9,0.106520288,0.147205594
193,0,Corn,0N,Nitrogen,3,a,37.719,0.034925,51.88985987,2.757192131,0.490130999,1.878780269,6.208426668,23.79826931,30.00669598,0,0,3,1,0.040417407,0.003635241,30.38007093,0.076822962,3,0.003307235,27.63889404,0.069891269,0,0,0,0,0,0,0,0,0,1805752933,8670857.35,10272885.89,0.004801796,0.005688976,100230074.4,0.055505973,383344614.3,483574688.7,0.212290733,0.267796707
194,4,Corn,0N,Nitrogen,3,b,35.987,0.033321296,51.88985987,3.352795666,0.759099226,3.292000582,7.544202733,32.71709277,40.2612955,10.25459953,10.25459953,3,2,0.049166667,0.000817436,42.16345035,0.0045817,3,0.000743625,38.35623852,0.004167989,0.00202543,32.99756628,0.037029629,0.00810172,131.9902651,0.148118516,0.00810172,131.9902651,0.148118516,174315121.5,321918.92,523112.16,0.001846764,0.003000957,4181955.385,0.023990778,52697902.82,56879858.21,0.302314007,0.326304785
195,15,Corn,0N,Nitrogen,3,c,38.355,0.035513889,51.88985987,3.462486785,-0.034114033,2.484799625,0,25.48598833,25.48598833,-14.77530717,-4.520707648,3,3,0.050284193,-0.009438022,23.99797488,3.12e-05,3,-0.009357122,23.79227088,3.09e-05,-0.004306749,31.0742547,0.002099438,-0.047374237,341.8168017,0.023093823,-0.039272517,473.8070668,0.171212339,8414900936,38807205.72,31933385.6,0.004611725,0.003794862,396834523.2,0.04715855,1482608189,1879442712,0.176188431,0.22334698
196,30,Corn,0N,Nitrogen,3,d,38.201,0.035371296,51.88985987,3.356163375,0.175935103,7.329090245,1.854216247,77.24278995,79.0970062,53.61101787,49.09031022,3,4,0.050012594,-0.001473962,23.91670652,0.002579243,3,-0.001313337,21.31037821,0.002298169,-0.00533523,22.55132454,0.001164528,-0.080028444,338.2698681,0.017467927,-0.119300962,812.076935,0.188680266,12290251767,24073375.11,19118875.16,0.001958737,0.001555613,392655134.1,0.031948502,869132820.3,1261787954,0.070717251,0.102665753
197,59,Corn,0N,Nitrogen,3,e,37.542,0.034761111,51.88985987,3.417263253,-0.240790202,13.64675857,0,138.8176607,138.8176607,59.7206545,108.8109647,3,6,0.050194739,-0.001063571,25.84187506,0.000702504,3,-0.00096543,23.45731911,0.00063768,-0.001139383,22.38384866,0.001467925,-0.033042116,649.1316111,0.042569815,-0.152343078,1461.208546,0.231250082,3635219602,51186399.48,19357741.84,0.01408069,0.005325054,126423667.8,0.03477745,407971762.6,534395430.4,0.112227543,0.147004993
198,86,Corn,0N,Nitrogen,3,f,37.68,0.034888889,51.88985987,3.041523059,0.115090696,20.03201284,1.320189401,229.7844392,231.1046286,92.2869679,201.0979326,3,7,0.077910695,-0.001033896,22.1286302,0.003967839,3,-0.000825626,17.67099819,0.00316855,-0.000895528,20.56415865,0.001903115,-0.024179251,555.2322836,0.051384111,-0.176522329,2016.44083,0.282634193,5672542134,17912148.8,16855593.6,0.003157693,0.002971436,247916224.1,0.043704607,688676931.4,936593155.5,0.121405344,0.165109951
199,0,Miscanthus,112N,Control,40,a,37.72,0.034925926,48.8302975,3.682171792,0.736123568,4.47134503,6.982237289,42.41134693,49.39358422,0,0,40,1,0.041719848,0.010805025,27.07799346,-0.000958177,40,0.013690685,34.30961936,-0.001214074,0,0,0,0,0,0,0,0,0,1753564539,14353672.75,13809239.11,0.008185426,0.007874953,138146250.4,0.078780249,600322503.9,738468754.4,0.342344117,0.421124366
201,15,Miscanthus,112N,Control,40,c,38.484,0.035633333,48.8302975,3.128515611,0.026384166,3.112524349,0.300511776,35.45119521,35.75170699,35.75170699,-13.64187723,40,3,0.049908723,0.000574529,19.59561636,-0.001961615,40,0.000568306,19.38338623,-0.00194037,0.000874723,17.91346012,-0.002399822,0.009621957,197.0480613,-0.026398046,0.039365608,298.554368,-0.034544743,9998732987,127308324,85725893.33,0.012732446,0.008573676,434612210.3,0.043466728,1644774798,2079387008,0.164498322,0.20796505
202,30,Miscanthus,112N,Control,40,d,40.699,0.037684259,48.8302975,3.506148015,0,7.48051433,0,80.40095289,80.40095289,44.6492459,31.00736867,40,4,0.049471427,0.001732881,21.34561299,0.001493589,40,0.001545681,19.03969444,0.00133224,0.001056994,19.21154033,-0.000304065,0.015854908,288.173105,-0.004560974,0.055220517,586.727473,-0.039105717,8087864290,37557859.08,26034883.36,0.00464373,0.003219006,278618929.9,0.034449011,660452597.8,939071527.6,0.081659703,0.116108715
203,59,Miscanthus,112N,Control,40,e,37.225,0.034467593,48.8302975,3.514335168,0.262807343,13.85305463,2.577539135,135.8667914,138.4443305,58.04337765,89.05074632,40,6,0.047887711,0.00059774,24.91142995,-0.001432043,40,0.000541912,22.58473203,-0.001298292,0.001043797,20.81221324,1.7e-05,0.030270106,603.5541839,0.000492254,0.085490622,1190.281657,-0.038613463,6990471572,25457798.78,36410474.95,0.003641786,0.005208586,368424134.1,0.05270376,913388808.1,1281812942,0.130661973,0.183365733
204,86,Miscanthus,112N,Control,40,f,37.43,0.034657407,48.8302975,3.432975341,-0.019686422,20.95689518,0,211.569144,211.569144,73.12481347,162.1755598,40,7,0.056499462,-0.002843315,23.22975481,0.001668242,40,-0.002234697,18.25736886,0.00131115,-0.000846392,20.42105044,6.43e-06,-0.022852593,551.368362,0.000173594,0.062638029,1741.650019,-0.038439868,5715762927,43944941.57,41005330.58,0.007688377,0.007174078,224558280.7,0.039287543,648645849,873204129.7,0.113483687,0.152771229
205,0,Miscanthus,112N,Carbon,41,a,37.67,0.03487963,48.8302975,1.754097402,0.65630294,4.534000001,13.05036051,90.15704637,103.2074069,0,0,41,1,0.042338745,0.022007215,14.14714319,0.062798091,41,0.027327154,17.56701885,0.077978659,0,0,0,0,0,0,0,0,0,1955394468,18651407.76,13462705.32,0.009538437,0.006884905,136295333.2,0.069702219,650211781.7,786507114.9,0.332522052,0.402224271
206,4,Miscanthus,112N,Carbon,41,b,37.913,0.03510463,48.8302975,3.407390489,0.403171738,1.857153073,4.153675543,19.1333136,23.28698914,-79.92041774,-79.92041774,41,2,0.048930078,-0.00096349,39.72816688,-0.003323069,41,-0.000899417,37.08620408,-0.003102082,0.013213868,27.32661146,0.037438288,0.052855474,109.3064459,0.149753154,0.052855474,109.3064459,0.149753154,11797849627,28874959.36,22595931.43,0.002447476,0.001915258,369573553.8,0.031325501,1773387551,2142961104,0.150314473,0.181639974
207,15,Miscanthus,112N,Carbon,41,c,38.424,0.035577778,48.8302975,3.615651179,-0.008794722,2.3850495,0,23.46873548,23.46873548,0.181746337,-79.7386714,41,3,0.06346282,-0.014683694,24.59632838,0.003180784,41,-0.014542644,24.36005837,0.00315023,-0.00772103,30.72313123,2.41e-05,-0.084931335,337.9544435,0.000264814,-0.032075861,447.2608893,0.150017968,9229116254,70117068.39,49343963.69,0.007597376,0.005346553,358939241.7,0.038892049,1351977253,1710916495,0.146490435,0.185382484
208,30,Miscanthus,112N,Carbon,41,d,40.771,0.037750926,48.8302975,3.270767384,-0.009367261,5.459778571,0,63.01631153,63.01631153,39.54757605,-40.19109535,41,4,0.049251754,0.001216088,22.83736514,0.001437752,41,0.001084717,20.37029596,0.001282435,-0.006728964,22.36517717,0.002216333,-0.100934454,335.4776575,0.033244989,-0.133010314,782.7385468,0.183262957,12315355400,43394138.23,29152482.08,0.00352358,0.002367165,398381558.7,0.032348361,1007686356,1406067915,0.081823571,0.114171932
209,59,Miscanthus,112N,Carbon,41,e,37.349,0.034582407,48.8302975,3.583414266,0.027186967,12.59084629,0.262372893,121.5103093,121.7726822,58.75637066,18.56527531,41,6,0.048491894,-0.000288815,26.45731663,-0.001561037,41,-0.000261801,23.98271161,-0.00141503,0.000411458,22.17650379,-6.63e-05,0.011932273,643.1186098,-0.001922629,-0.121078041,1425.857157,0.181340327,6716607363,18472445.35,47865957.6,0.002750264,0.007126508,305349090.4,0.045461804,802370598.7,1107719689,0.119460697,0.164922502
210,86,Miscanthus,112N,Carbon,41,f,37.91,0.035101852,48.8302975,3.442185887,0.07874569,15.85580356,0.803012863,161.6902997,162.4933126,40.72063037,59.28590568,41,7,0.056364999,-0.002329899,24.15223823,-0.006469095,41,-0.001830163,18.97186507,-0.00508155,-0.001045982,21.47728834,-0.00324829,-0.028241517,579.8867852,-0.087703833,-0.149319558,2005.743942,0.093636495,6140964999,70299108.84,32579059.78,0.011447567,0.005305202,230076613,0.037465873,672005582.4,902082195.4,0.109429965,0.146895837
211,0,Miscanthus,112N,Nitrogen,42,a,37.714,0.03492037,48.8302975,3.300957508,0.700647733,6.384572468,7.412054918,67.54150415,74.95355907,0,0,42,1,0.068196531,-0.017583496,27.49175753,-0.000457858,42,-0.021844109,34.15321577,-0.000568801,0,0,0,0,0,0,0,0,0,1395024880,15602126.45,11807908.49,0.011184121,0.0084643,94788493.35,0.067947529,443512194.1,538300687.5,0.317924218,0.385871747
