jar_id,rev_name,date_T0,time_T0,analysis_date_T0,CH4.ppm_T0,CO2.ppm.cor_T0,N2O.ppm.cor_T0,timestamp_T0,goodtime_T0,doe_T0,sampling_id_T0,event_id_T0,event,crop_T0,fert_T0,addition_T0,Rep2,dry_weight_g_T0,CH4C_ug_g_T0,CO2C_ug_g_T0,N2ON_ug_g_T0,date_T1,time_T1,analysis_date_T1,CH4.ppm_T1,CO2.ppm.cor_T1,N2O.ppm.cor_T1,timestamp_T1,goodtime_T1,doe_T1,sampling_id_T1,event_id_T1,crop_T1,fert_T1,addition_T1,dry_weight_g_T1,CH4C_ug_g_T1,CO2C_ug_g_T1,N2ON_ug_g_T1,CH4C_flux_ug_g,CO2C_flux_ug_g,N2ON_flux_ug_g,sample_date,time_dif,CH4C_flux_ug_g_d,CO2C_flux_ug_g_d,N2ON_flux_ug_g_d,diff.day,CH4_flux_ug_g_d_avg,CO2_flux_ug_g_d_avg,N2O_flux_ug_g_d_avg,CH4_flux_ug_g_avg,CO2_flux_ug_g_avg,N2O_flux_ug_g_avg,cum_CH4_flux_ug_g,cum_CO2_flux_ug_g,cum_N2O_flux_ug_g
47,47c,1/27/21,9:48:46,3/10/21,1.97689345,576.592347,0.25995619,1/27/21 9:48,1/27/21 9:48,15,5,2.5,3,Miscanthus,112N,Carbon,Miscanthus-112N-Carbon-15,11.19816387,0.040863005,11.91834376,0.012537876,1/28/21,10:04:36,4/8/21,2.14691598,1349.5757,0.39370168,1/28/21 10:04,1/28/21 10:04,16,6,3,Miscanthus,112N,Carbon,11.19816387,0.044377423,27.89615091,0.018988519,0.003514419,15.97780715,0.006450642,47,24.26388889,0.003476197,15.80403592,0.006380487,11,0.002280062,18.1281155,0.007091049,0.025080685,199.4092705,0.078001544,0.048508722,487.4951215,0.617705658
48,48c,1/27/21,9:49:36,3/10/21,1.67274955,542.132717,2.66141656,1/27/21 9:49,1/27/21 9:49,15,5,2.5,3,Miscanthus,112N,Nitrogen,Miscanthus-112N-Nitrogen-15,11.19816387,0.034576255,11.20605245,0.128362059,1/28/21,10:05:56,4/8/21,2.08756408,982.291091,23.2094801,1/28/21 10:05,1/28/21 10:05,16,6,3,Miscanthus,112N,Nitrogen,11.19816387,0.043150601,20.30426341,1.119410126,0.008574346,9.098210959,0.991048068,48,24.27222222,0.008478181,8.996171056,0.979933086,11,0.004166271,8.692033444,1.103206699,0.045828978,95.61236789,12.13527369,0.069408738,138.264742,16.88981587
49,49c,1/27/21,10:03:22,3/10/21,2.1643567,668.530354,0.24382341,1/27/21 10:03,1/27/21 10:03,15,5,2.5,3,Miscanthus,0N,Control,Miscanthus-0N-Control-15,9.702276927,0.051635576,15.94928861,0.013572891,1/28/21,10:07:16,4/8/21,2.05802746,1803.58829,0.39083113,1/28/21 10:07,1/28/21 10:07,16,6,3,Miscanthus,0N,Control,9.702276927,0.049098854,43.02863736,0.021756354,-0.002536722,27.07934875,0.008183463,49,24.065,-0.00252987,27.00620694,0.008161359,11,-0.000587235,29.14342458,0.004390873,-0.006459585,320.5776704,0.0482996,0.012614006,464.6640793,0.047036881
50,50c,1/27/21,10:06:03,3/10/21,1.9647277,777.777212,0.24504623,1/27/21 10:06,1/27/21 10:06,15,5,2.5,3,Miscanthus,0N,Carbon,Miscanthus-0N-Carbon-15,9.702276927,0.046872979,18.55561704,0.013640962,1/28/21,10:08:36,4/8/21,2.09425162,2552.87302,0.4256721,1/28/21 10:08,1/28/21 10:08,16,6,3,Miscanthus,0N,Carbon,9.702276927,0.049963062,60.90450244,0.023695843,0.003090083,42.3488854,0.010054881,50,24.0425,0.003084621,42.27402515,0.010037107,11,0.002108651,39.12883081,0.003455529,0.023195159,430.4171389,0.038010819,0.048232599,628.2910082,0.028828698
51,51c,1/27/21,10:19:13,3/10/21,3.73401572,577.050431,0.24454897,1/27/21 10:19,1/27/21 10:19,15,5,2.5,3,Miscanthus,0N,Nitrogen,Miscanthus-0N-Nitrogen-15,9.702276927,0.089083306,13.7668302,0.013613281,1/28/21,10:09:56,4/8/21,2.08282708,1899.62534,0.20467772,1/28/21 10:09,1/28/21 10:09,16,6,3,Miscanthus,0N,Nitrogen,9.702276927,0.049690504,45.31981624,0.011393772,-0.039392802,31.55298604,-0.002219509,51,23.84527778,-0.039648406,31.75772042,-0.00223391,11,-0.019037299,30.23282453,-0.001004613,-0.209410288,332.5610698,-0.011050747,-0.193150457,472.8818184,0.000619618
52,52c,1/27/21,10:22:01,3/10/21,3.09365456,600.622307,0.25132362,1/27/21 10:22,1/27/21 10:22,15,5,2.5,3,Miscanthus,0N,Control,Miscanthus-0N-Control-15,10.78286589,0.066409692,12.89321148,0.012588377,1/28/21,10:11:16,4/8/21,2.13186902,1332.81704,0.38519636,1/28/21 10:11,1/28/21 10:11,16,6,3,Miscanthus,0N,Control,10.78286589,0.045763599,28.6108121,0.019293837,-0.020646094,15.71760061,0.00670546,52,23.82083333,-0.020801382,15.8358194,0.006755895,11,-0.009283081,17.76464992,0.003010999,-0.102113896,195.4111491,0.033120987,-0.073388466,294.4087494,0.028868185
53,53c,1/27/21,10:23:21,3/10/21,2.19477109,575.611236,0.24528504,1/27/21 10:23,1/27/21 10:23,15,5,2.5,3,Miscanthus,0N,Carbon,Miscanthus-0N-Carbon-15,10.78286589,0.047113881,12.3563133,0.012285915,1/28/21,10:12:36,4/8/21,2.09480891,1279.28877,0.20256845,1/28/21 10:12,1/28/21 10:12,16,6,3,Miscanthus,0N,Carbon,10.78286589,0.044968051,27.4617517,0.010146313,-0.00214583,15.1054384,-0.002139602,53,23.82083333,-0.00216197,15.21905286,-0.002155695,11,-0.000471751,21.43146101,-0.00261769,-0.005189256,235.7460711,-0.028794595,-0.052065008,446.6961172,-0.038297035
54,54c,1/27/21,10:24:43,3/10/21,2.04574057,627.669457,0.47169724,1/27/21 10:24,1/27/21 10:24,15,5,2.5,3,Miscanthus,0N,Nitrogen,Miscanthus-0N-Nitrogen-15,10.78286589,0.043914729,13.473817,0.023626521,1/28/21,10:13:56,4/8/21,2.09257973,1508.88151,2.63299391,1/28/21 10:13,1/28/21 10:13,16,6,3,Miscanthus,0N,Nitrogen,10.78286589,0.044920198,32.39028618,0.131882232,0.001005469,18.91646918,0.108255711,54,23.82027778,0.001013055,19.05919254,0.109072493,11,-6.46E-05,19.43014324,0.065091583,-0.000710229,213.7315756,0.716007412,0.013993144,311.8679274,0.882577984
55,55c,1/27/21,10:25:44,3/10/21,2.13228334,870.083206,0.24314272,1/27/21 10:25,1/27/21 10:25,15,5,2.5,3,Miscanthus,336N,Control,Miscanthus-336N-Control-15,9.460169749,0.052172282,21.28902192,0.013881391,1/28/21,10:15:16,4/8/21,2.01455846,1814.14941,0.19774399,1/28/21 10:15,1/28/21 10:15,16,6,3,Miscanthus,336N,Control,9.460169749,0.049291814,44.38824505,0.011289508,-0.002880469,23.09922313,-0.002591883,55,23.82555556,-0.002901559,23.26834956,-0.00261086,11,-0.000948027,25.32071726,-0.00190335,-0.010428302,278.5278898,-0.020936855,0.013081925,396.0789365,-0.026344357
56,56c,1/27/21,10:27:23,3/10/21,1.9694281,877.181228,0.24477002,1/27/21 10:27,1/27/21 10:27,15,5,2.5,3,Miscanthus,336N,Carbon,Miscanthus-336N-Carbon-15,9.460169749,0.048187573,21.46269491,0.013974296,1/28/21,10:16:36,4/8/21,2.02403247,1956.00526,0.19319429,1/28/21 10:16,1/28/21 10:16,16,6,3,Miscanthus,336N,Carbon,9.460169749,0.049523622,47.85914563,0.011029758,0.001336049,26.39645072,-0.002944538,56,23.82027778,0.001346129,26.59560998,-0.002966754,11,0.000243534,33.7635889,-0.001990445,0.002678877,371.3994779,-0.021894899,-0.012620313,602.4649785,0.004324943
57,57c,1/27/21,10:28:39,3/10/21,1.99873652,781.192934,0.25678519,1/27/21 10:28,1/27/21 10:28,15,5,2.5,3,Miscanthus,336N,Nitrogen,Miscanthus-336N-Nitrogen-15,9.460169749,0.048904686,19.11407252,0.01466026,1/28/21,10:17:56,4/8/21,2.05524098,1664.04678,0.36447559,1/28/21 10:17,1/28/21 10:17,16,6,3,Miscanthus,336N,Nitrogen,9.460169749,0.050287225,40.71556391,0.02080847,0.00138254,21.60149139,0.00614821,57,23.82138889,0.001392906,21.76345787,0.006194309,11,-0.000186543,23.9582116,0.00459813,-0.002051978,263.5403276,0.050579428,0.016559952,381.6183825,0.11959398
58,58c,1/27/21,10:29:48,3/10/21,2.3186406,589.348941,0.24130823,1/27/21 10:29,1/27/21 10:29,15,5,2.5,3,Miscanthus,112N,Control,Miscanthus-112N-Control-15,10.19498156,0.052643026,13.38073332,0.012783693,1/28/21,10:19:16,4/8/21,2.10010322,1367.6774,0.19192168,1/28/21 10:19,1/28/21 10:19,16,6,3,Miscanthus,112N,Control,10.19498156,0.047681296,31.05210731,0.010167361,-0.00496173,17.67137399,-0.002616332,58,23.82444444,-0.004998292,17.80158932,-0.002635611,11,-0.001940724,16.99228823,-0.001955489,-0.021347964,186.9151705,-0.021510379,0.011698258,265.0495253,-0.027124564
59,59c,1/27/21,10:31:06,3/10/21,3.04388556,611.34906,0.24333818,1/27/21 10:31,1/27/21 10:31,15,5,2.5,3,Miscanthus,112N,Carbon,Miscanthus-112N-Carbon-15,10.19498156,0.069109178,13.88022981,0.012891233,1/28/21,10:20:36,4/8/21,2.09982457,1622.29715,0.19559446,1/28/21 10:20,1/28/21 10:20,16,6,3,Miscanthus,112N,Carbon,10.19498156,0.047674969,36.83306106,0.010361932,-0.021434209,22.95283125,-0.002529301,59,23.825,-0.021591648,23.12142498,-0.002547879,11,-0.012610697,23.6791632,-0.001855702,-0.138717668,260.4707952,-0.020412721,-0.126399861,433.992997,-0.012450639
60,60c,1/27/21,10:32:03,3/10/21,1.87293154,572.050191,0.24349135,1/27/21 10:32,1/27/21 10:32,15,5,2.5,3,Miscanthus,112N,Nitrogen,Miscanthus-112N-Nitrogen-15,10.19498156,0.04252353,12.98797795,0.012899347,1/28/21,10:21:56,4/8/21,2.12601742,1194.63466,0.18564347,1/28/21 10:21,1/28/21 10:21,16,6,3,Miscanthus,112N,Nitrogen,10.19498156,0.048269659,27.12329944,0.009834762,0.005746128,14.13532149,-0.003064585,60,23.83138889,0.005786783,14.23533128,-0.003086267,11,-0.018945283,13.71419951,-0.002074768,-0.208398114,150.8561946,-0.022822452,-0.273233627,216.8911901,-0.025717921
61,61c,1/27/21,10:33:59,3/10/21,1.974405,847.612921,0.24197954,1/27/21 10:33,1/27/21 10:33,15,5,2.5,3,Miscanthus,0N,Control,Miscanthus-0N-Control-15,9.794144696,0.046662025,20.03202737,0.0133439,1/28/21,10:23:16,4/8/21,2.05747016,1681.16072,0.18592359,1/28/21 10:23,1/28/21 10:23,16,6,3,Miscanthus,0N,Control,9.794144696,0.048625142,39.73164722,0.010252709,0.001963117,19.69961985,-0.003091191,61,23.82138889,0.001977837,19.84732623,-0.003114369,11,-0.002580832,24.29931855,-0.001907661,-0.028389152,267.2925041,-0.020984272,-0.019095273,384.3300453,-0.025555537
62,62c,1/27/21,10:35:04,3/10/21,2.26112975,931.07844,0.246493,1/27/21 10:35,1/27/21 10:35,15,5,2.5,3,Miscanthus,0N,Carbon,Miscanthus-0N-Carbon-15,9.794144696,0.053438323,22.0046065,0.013592793,1/28/21,10:24:36,4/8/21,2.09425162,1894.32841,0.18700075,1/28/21 10:24,1/28/21 10:24,16,6,3,Miscanthus,0N,Carbon,9.794144696,0.049494415,44.76953762,0.010312108,-0.003943908,22.76493112,-0.003280685,62,23.82555556,-0.003972784,22.93160995,-0.003304705,11,-0.003072219,30.29962634,-0.000984852,-0.033794405,333.2958898,-0.010833371,-0.017087413,540.5493333,-0.011287671
63,63c,1/27/21,10:36:00,3/10/21,2.15191445,844.653493,0.24256384,1/27/21 10:36,1/27/21 10:36,15,5,2.5,3,Miscanthus,0N,Nitrogen,Miscanthus-0N-Nitrogen-15,9.794144696,0.050857187,19.96208584,0.013376121,1/28/21,10:25:56,4/8/21,2.03796484,1630.56735,0.18449949,1/28/21 10:25,1/28/21 10:25,16,6,3,Miscanthus,0N,Nitrogen,9.794144696,0.048164164,38.53595076,0.010174177,-0.002693024,18.57386491,-0.003201944,63,23.83222222,-0.002711982,18.70462409,-0.003224485,11,-0.002203396,23.2556845,-0.000802746,-0.024237356,255.8125295,-0.008830205,-0.019583617,384.2618438,0.016993244
64,64c,1/27/21,10:37:13,3/10/21,2.30039197,561.52075,0.36787681,1/27/21 10:37,1/27/21 10:37,15,5,2.5,3,Miscanthus,336N,Control,Miscanthus-336N-Control-15,10.12950002,0.052566333,12.83132934,0.019614852,1/28/21,10:27:16,4/8/21,2.05050398,1650.63539,0.18527134,1/28/21 10:27,1/28/21 10:27,16,6,3,Miscanthus,336N,Control,10.12950002,0.046856135,37.71872422,0.009878497,-0.005710199,24.88739488,-0.009736355,64,23.83416667,-0.005749929,25.06055636,-0.009804099,11,-0.002727886,20.0974359,0.011101697,-0.030006741,221.0717949,0.12211867,0.035541063,294.5021572,0.184249706
65,65c,1/27/21,10:38:13,3/10/21,3.68867063,600.15094,0.30642008,1/27/21 10:38,1/27/21 10:38,15,5,2.5,3,Miscanthus,336N,Carbon,Miscanthus-336N-Carbon-15,10.12950002,0.084289935,13.7140691,0.016338036,1/28/21,10:28:36,4/8/21,2.07976195,1480.09511,1.04944117,1/28/21 10:28,1/28/21 10:28,16,6,3,Miscanthus,336N,Carbon,10.12950002,0.04752471,33.82170261,0.055955235,-0.036765226,20.10763351,0.039617199,65,23.83972222,-0.037012404,20.24281993,0.039883551,11,-0.018857449,23.44419792,0.04209544,-0.20743194,257.8861772,0.463049841,-0.19099205,308.1864161,0.519957063
66,66c,1/27/21,10:39:13,3/10/21,2.11265223,564.939661,0.24778477,1/27/21 10:39,1/27/21 10:39,15,5,2.5,3,Miscanthus,336N,Nitrogen,Miscanthus-336N-Nitrogen-15,10.12950002,0.048276286,12.90945499,0.013211655,1/28/21,10:29:56,4/8/21,2.11319964,1129.88485,0.3407244,1/28/21 10:29,1/28/21 10:29,16,6,3,Miscanthus,336N,Nitrogen,10.12950002,0.048288795,25.8190363,0.018167111,1.25E-05,12.90958131,0.004955455,66,23.84527778,1.26E-05,12.99334629,0.004987609,11,-0.000534085,13.30214656,0.005302286,-0.00587494,146.3236122,0.058325144,-0.01038195,177.2828745,0.065677852
67,67c,1/27/21,10:41:11,3/10/21,2.14085467,894.362666,0.23602604,1/27/21 10:41,1/27/21 10:41,15,5,2.5,3,Miscanthus,0N,Control,Miscanthus-0N-Control-15,9.497756921,0.052174703,21.79648504,0.013421761,1/28/21,10:31:16,4/8/21,2.06555094,2039.85532,0.18685991,1/28/21 10:31,1/28/21 10:31,16,6,3,Miscanthus,0N,Control,9.497756921,0.050339478,49.71325131,0.0106259,-0.001835225,27.91676626,-0.002795861,67,23.83472222,-0.001847951,28.11035027,-0.002815249,11,-0.001488118,28.94900907,-0.00043375,-0.016369294,318.4390998,-0.004771251,0.011808969,445.4622195,-0.001217116
68,68c,1/27/21,10:42:15,3/10/21,2.13587777,746.165818,0.23711488,1/27/21 10:42,1/27/21 10:42,15,5,2.5,3,Miscanthus,0N,Carbon,Miscanthus-0N-Carbon-15,9.497756921,0.052053411,18.18478422,0.013483679,1/28/21,10:32:36,4/8/21,2.07948331,1799.99919,0.18361164,1/28/21 10:32,1/28/21 10:32,16,6,3,Miscanthus,0N,Carbon,9.497756921,0.050679024,43.86772494,0.010441185,-0.001374388,25.68294072,-0.003042494,68,23.83916667,-0.00138366,25.85621326,-0.00306302,11,-0.001679178,30.92773522,-0.000774769,-0.018470954,340.2050875,-0.008522455,-0.003017878,540.3180836,-0.008467238
69,69c,1/27/21,10:43:39,3/10/21,2.12951839,887.685392,0.2373427,1/27/21 10:43,1/27/21 10:43,15,5,2.5,3,Miscanthus,0N,Nitrogen,Miscanthus-0N-Nitrogen-15,9.497756921,0.051898427,21.63375341,0.013496634,1/28/21,10:33:56,4/8/21,2.02793354,2000.45387,0.18466548,1/28/21 10:33,1/28/21 10:33,16,6,3,Miscanthus,0N,Nitrogen,9.497756921,0.049422706,48.75299978,0.010501112,-0.002475721,27.11924638,-0.002995521,69,23.83805556,-0.00249254,27.30348167,-0.003015872,11,-0.002028628,29.7585312,-0.000440434,-0.022314911,327.3438432,-0.004844772,-0.001570149,459.5421892,-0.004387618
70,70c,1/27/21,10:44:34,3/10/21,2.11458769,887.395886,0.23552772,1/27/21 10:44,1/27/21 10:44,15,5,2.5,3,Miscanthus,112N,Control,Miscanthus-112N-Control-15,9.390268296,0.052124458,21.87425458,0.013546736,1/28/21,10:35:16,4/8/21,2.01623034,1872.54496,0.22162044,1/28/21 10:35,1/28/21 10:35,16,6,3,Miscanthus,112N,Control,9.390268296,0.049699955,46.1581193,0.012746838,-0.002424503,24.28386472,-0.000799898,70,23.845,-0.002440263,24.44171748,-0.000805098,11,-0.001995376,26.92497502,0.000641293,-0.021949135,296.1747252,0.007054226,-0.019854494,435.8775077,0.021886218
71,71c,1/27/21,10:45:34,3/10/21,3.25789227,931.108521,0.23600202,1/27/21 10:45,1/27/21 10:45,15,5,2.5,3,Miscanthus,112N,Carbon,Miscanthus-112N-Carbon-15,9.390268296,0.080306846,22.95176838,0.013574016,1/28/21,10:36:36,4/8/21,2.08143384,2063.96399,0.22199703,1/28/21 10:36,1/28/21 10:36,16,6,3,Miscanthus,112N,Carbon,9.390268296,0.051307217,50.87658674,0.012768498,-0.028999629,27.92481837,-0.000805518,71,23.85055556,-0.029181337,28.0997916,-0.000810566,11,-0.015654779,34.9399426,0.001009323,-0.172202574,384.3393686,0.011102548,-0.168788405,616.8227072,0.012440104
72,72c,1/27/21,10:46:32,3/10/21,1.89035069,803.667796,0.2349687,1/27/21 10:46,1/27/21 10:46,15,5,2.5,3,Miscanthus,112N,Nitrogen,Miscanthus-112N-Nitrogen-15,9.390268296,0.046597029,19.81036226,0.013514583,1/28/21,10:37:56,4/8/21,2.07836872,1691.75687,0.22105468,1/28/21 10:37,1/28/21 10:37,16,6,3,Miscanthus,112N,Nitrogen,9.390268296,0.051231662,41.70170389,0.012714297,0.004634633,21.89134163,-0.000800286,72,23.85666667,0.004662478,22.02286708,-0.000805094,11,0.002104114,24.38084367,0.001309505,0.023145259,268.1892803,0.01440456,0.03147397,388.8311295,0.018105862
1,1d,2/11/21,20:03:22,4/8/21,2.09174379,1780.98514,0.17908757,2/11/21 20:03,2/11/21 20:03,30,7,3.5,4,Corn,0N,Control,Corn-0N-Control-30,9.63592361,0.050246868,42.78197206,0.010037897,2/12/21,22:58:00,4/9/21,2.1837393,2815.67878,0.22456392,2/12/21 22:58,2/12/21 22:58,31,8,4,Corn,0N,Control,9.63592361,0.05245674,67.63688713,0.012586856,0.002209872,24.85491507,0.002548959,1,26.91055556,0.00197086,22.16669071,0.002273272,15,0.002661687,22.67202122,0.00097707,0.039925308,340.0803183,0.01465605,-0.03162666,568.0107441,-0.947638265
2,2d,2/11/21,20:04:12,4/8/21,2.00982145,1794.27995,0.21557479,2/11/21 20:04,2/11/21 20:04,30,7,3.5,4,Corn,0N,Carbon,Corn-0N-Carbon-30,9.63592361,0.048278968,43.10133362,0.012083014,2/12/21,22:59:14,4/9/21,2.08396863,2991.85395,0.27365296,2/12/21 22:59,2/12/21 22:59,31,8,4,Corn,0N,Carbon,9.63592361,0.050060096,71.86888269,0.015338307,0.001781128,28.76754907,0.003255294,2,26.91722222,0.001588094,25.64979298,0.002902493,15,0.002306059,27.92009193,0.001419206,0.034590884,418.801379,0.021288086,0.027217867,257.9701009,-7.122240389
3,3d,2/11/21,20:04:51,4/8/21,2.08199113,1578.43854,0.17621266,2/11/21 20:04,2/11/21 20:04,30,7,3.5,4,Corn,0N,Nitrogen,Corn-0N-Nitrogen-30,9.63592361,0.050012594,37.91649464,0.009876758,2/12/21,23:00:58,4/9/21,2.02063106,2574.07518,0.2222293,2/12/21 23:00,2/12/21 23:00,31,8,4,Corn,0N,Nitrogen,9.63592361,0.048538632,61.83320117,0.012456,-0.001473962,23.91670652,0.002579243,3,26.93527778,-0.001313337,21.31037821,0.002298169,15,-0.00533523,22.55132454,0.001164528,-0.080028444,338.2698681,0.017467927,-0.119300962,812.076935,0.188680266
4,4d,2/11/21,20:05:31,4/8/21,2.07586089,1430.92651,0.17571355,2/11/21 20:05,2/11/21 20:05,30,7,3.5,4,Corn,112N,Control,Corn-112N-Control-30,10.48985991,0.045806004,31.57486437,0.009047034,2/12/21,23:01:42,4/9/21,2.10218518,2264.96887,0.23341074,2/12/21 23:01,2/12/21 23:01,31,8,4,Corn,112N,Control,10.48985991,0.046386877,49.9788664,0.012017712,0.000580873,18.40400203,0.002970678,4,26.93638889,0.00051755,16.39774546,0.002646839,15,-0.005091928,17.08763391,0.001413292,-0.076378925,256.3145086,0.021199386,-0.182735428,597.0265993,0.023865249
5,5d,2/11/21,20:06:11,4/8/21,2.0636004,1619.66891,0.21181165,2/11/21 20:06,2/11/21 20:06,30,7,3.5,4,Corn,112N,Carbon,Corn-112N-Carbon-30,10.48985991,0.045535464,35.73965944,0.010905631,2/12/21,23:02:33,4/9/21,2.13833804,2640.23315,0.22425754,2/12/21 23:02,2/12/21 23:02,31,8,4,Corn,112N,Carbon,10.48985991,0.047184627,58.25945849,0.011546437,0.001649163,22.51979905,0.000640806,5,26.93944444,0.001469218,20.06259551,0.000570886,15,-0.00122454,20.52198774,0.00018761,-0.0183681,307.829816,0.002814153,-0.02392786,772.9461649,-0.001121469
6,6d,2/11/21,20:06:50,4/8/21,2.0583061,1070.36945,0.21256496,2/11/21 20:06,2/11/21 20:06,30,7,3.5,4,Corn,112N,Nitrogen,Corn-112N-Nitrogen-30,10.48985991,0.04541864,23.6188022,0.010944417,2/12/21,23:03:14,4/9/21,2.0915355,1570.44395,0.21598057,2/12/21 23:03,2/12/21 23:03,31,8,4,Corn,112N,Nitrogen,10.48985991,0.046151881,34.6534601,0.011120278,0.000733241,11.0346579,0.000175861,6,26.94,0.000653221,9.830430197,0.000156669,15,0.004517488,13.64011745,4.50E-05,0.067762316,204.6017618,0.000675623,0.135719859,522.7793619,0.033595697
7,7d,2/11/21,20:07:26,4/8/21,2.08310572,768.978696,0.21116094,2/11/21 20:07,2/11/21 20:07,30,7,3.5,4,Corn,0N,Control,Corn-0N-Control-30,11.09940695,0.043441558,16.03645559,0.010275062,2/12/21,23:03:58,4/9/21,2.15767561,1573.14303,0.22154207,2/12/21 23:03,2/12/21 23:03,31,8,4,Corn,0N,Control,11.09940695,0.044996655,32.80668042,0.010780206,0.001555097,16.77022484,0.000505144,7,26.94222222,0.001385273,14.9388344,0.00044998,15,0.009755082,15.92949283,0.000156346,0.146326236,238.9423925,0.002345188,0.334028274,495.965234,0.000663152
8,8d,2/11/21,20:08:02,4/8/21,2.09174379,852.217014,0.17160578,2/11/21 20:08,2/11/21 20:08,30,7,3.5,4,Corn,0N,Carbon,Corn-0N-Carbon-30,11.09940695,0.043621698,17.77232629,0.008350313,2/12/21,23:04:35,4/9/21,2.16075842,1977.63413,0.22107754,2/12/21 23:04,2/12/21 23:04,31,8,4,Corn,0N,Carbon,11.09940695,0.045060945,41.24202927,0.010757602,0.001439247,23.46970298,0.002407289,8,26.9425,0.001282061,20.90648127,0.002144379,15,0.000940553,23.79827821,0.001059574,0.014108298,356.9741732,0.015893604,0.013693601,751.4791559,0.013071357
9,9d,2/11/21,20:09:24,4/8/21,2.07836872,690.526748,0.30146917,2/11/21 20:09,2/11/21 20:09,30,7,3.5,4,Corn,0N,Nitrogen,Corn-0N-Nitrogen-30,11.09940695,0.043342771,14.40040092,0.014669448,2/12/21,23:05:22,4/9/21,2.13441447,1358.86933,0.72951761,2/12/21 23:05,2/12/21 23:05,31,8,4,Corn,0N,Nitrogen,11.09940695,0.044511562,28.33816824,0.035498225,0.001168791,13.93776731,0.020828778,9,26.93277778,0.001041518,12.42004884,0.01856068,15,0.006677979,13.78561175,0.029588825,0.100169692,206.7841763,0.443832379,0.166278544,429.2250014,0.690738038
10,10d,2/11/21,20:10:00,4/8/21,2.11960853,1357.90256,0.20813262,2/11/21 20:10,2/11/21 20:10,30,7,3.5,4,Corn,112N,Control,Corn-112N-Control-30,10.17843925,0.048202362,30.88028291,0.011044081,2/12/21,23:06:00,4/9/21,2.12264378,2238.38484,0.23776436,2/12/21 23:06,2/12/21 23:06,31,8,4,Corn,112N,Control,10.17843925,0.048271387,50.90347361,0.012616422,6.90E-05,20.0231907,0.001572341,10,26.93333333,6.15E-05,17.84244716,0.001401096,15,-0.001368197,18.42270179,0.001078212,-0.020522951,276.3405268,0.016173186,-0.026805498,612.2098663,0.019164869
11,11d,2/11/21,20:10:42,4/8/21,2.07558224,1537.95345,0.21546488,2/11/21 20:10,2/11/21 20:10,30,7,3.5,4,Corn,112N,Carbon,Corn-112N-Carbon-30,10.17843925,0.047201153,34.97484948,0.011433151,2/12/21,23:06:37,4/9/21,2.076682,2623.86185,0.27698279,2/12/21 23:06,2/12/21 23:06,31,8,4,Corn,112N,Carbon,10.17843925,0.047226163,59.66966897,0.014697458,2.50E-05,24.69481949,0.003264307,11,26.93194444,2.23E-05,22.00641952,0.002908939,15,0.006603139,22.18695392,0.001685699,0.099047081,332.8043087,0.025285478,0.162107764,809.6262488,0.025624441
12,12d,2/11/21,20:11:14,4/8/21,2.04548832,1352.25792,0.21417977,2/11/21 20:11,2/11/21 20:11,30,7,3.5,4,Corn,112N,Nitrogen,Corn-112N-Nitrogen-30,10.17843925,0.046516782,30.75191724,0.01136496,2/12/21,23:07:12,4/9/21,2.08032531,2308.25493,0.22976219,2/12/21 23:07,2/12/21 23:07,31,8,4,Corn,112N,Nitrogen,10.17843925,0.047309016,52.49240069,0.012191805,0.000792234,21.74048345,0.000826845,12,26.93277778,0.000705965,19.37310764,0.000736808,15,0.001315315,19.56424226,0.000340141,0.019729729,293.4636339,0.00510212,0.038818262,637.3754742,0.010683326
13,13d,2/11/21,20:12:15,4/8/21,2.117658,680.085679,0.38344428,2/11/21 20:12,2/11/21 20:12,30,7,3.5,4,Corn,336N,Control,Corn-336N-Control-30,10.86366784,0.045120427,14.490421,0.019063227,2/12/21,23:08:26,4/9/21,2.14898772,1280.66876,1.54999513,2/12/21 23:08,2/12/21 23:08,31,8,4,Corn,336N,Control,10.86366784,0.045787961,27.28689939,0.077059199,0.000667535,12.79647838,0.057995972,13,26.93638889,0.000594765,11.40150903,0.051673717,15,-0.000172487,13.21033089,0.038722231,-0.002587298,198.1549634,0.580833467,-0.001179487,416.3159888,1.03744687
14,14d,2/11/21,20:12:50,4/8/21,2.09202244,675.920281,0.21803319,2/11/21 20:12,2/11/21 20:12,30,7,3.5,4,Corn,336N,Carbon,Corn-336N-Carbon-30,10.86366784,0.044574216,14.40166988,0.010839688,2/12/21,23:09:04,4/9/21,2.18205777,1413.9707,0.28988149,2/12/21 23:09,2/12/21 23:09,31,8,4,Corn,336N,Carbon,10.86366784,0.046492577,30.12713157,0.014411681,0.001918361,15.72546169,0.003571993,14,26.93722222,0.001709184,14.01076464,0.003182505,15,5.75E-05,16.71347101,0.002867622,0.000861824,250.7020651,0.043014331,0.008754727,684.6480148,2.089813669
